pH,C0,Time,Dose,Temp,Flow,Chloride,Hardness,Carbonate,NOM,pH_dev,pH_abs_dev,pH_dev_sq,pH_gaussian,pH_optimal,ion_strength,ion_pH_interaction,ion_ratio,high_perf_flag,optimal_pH_score,C0_Dose_ratio,adsorbent_excess,equilibrium_indicator,fouling_impact,flow_time_product,log_C0,log_Dose,log_Time,log_ion_strength,log_NOM,pH_Time_interaction,pH_Dose_interaction,Temp_Time_interaction,C0_Flow_interaction,pH_Temp_interaction,performance_index,stress_indicator,optimal_conditions,residual
3.94,4.95,100,3.51,39.5,1.74,11,255,84,39,-2.56,2.56,6.5536,2.0305578494036836e-06,0.13238720610040244,350,896.0,0.046875,0.0,0.1466666666666666,1.3988919667590027,-0.7652000917972306,0.8264462809917356,10.803324099722992,174.0,1.6193882432872684,1.2837077723447896,4.6061696863211745,5.860786223465865,3.6888794541139363,-2.56,-0.89856,1.8229726041522973,8.613,-2.432,-1.284118225424203e-06,3.0300000000000002,0.0,-0.1835741669633335
3.19,1.61,13,1.45,32.3,1.228,44,187,27,17,-3.31,3.31,10.956100000000001,3.0454568719019296e-10,0.08363931382306938,258,853.98,0.2393617021276596,0.0,-0.10333333333333328,1.103225806451613,-1.557332692001403,0.10743801652892562,10.96774193548387,15.964,0.5364933705145686,0.4382549309311553,2.5726122302071057,5.556828061699537,2.8903717578961645,-0.4303,-0.47995,0.8524155174657284,1.9770800000000002,-0.7612999999999991,-5.095559019257161e-11,2.9450000000000003,0.0,0.858226640049353
4.48,8.42,100,0.83,30.4,1.023,80,183,27,32,-2.0199999999999996,2.0199999999999996,4.080399999999998,0.0002856337963331494,0.1968348948901662,290,585.7999999999998,0.44021739130434784,0.0,0.32666666666666677,9.161290322580646,-1.795741532839552,0.8264462809917356,34.40860215053764,102.3,2.1424163408412245,-0.0725706928348355,4.6061696863211745,5.673323267171493,3.4965075614664802,-2.0199999999999996,-0.16765999999999998,1.4029966371197429,8.61366,-0.08079999999999969,-0.0004239045217008844,2.46,0.0,-0.8753103711949617
8.68,6.09,76,2.3,27.9,0.981,93,499,10,20,2.1799999999999997,2.1799999999999997,4.752399999999999,7.44934020193052e-05,0.1738404839719074,602,1312.36,0.188,0.0,0.27333333333333343,2.5791666666666666,-1.23048186182007,0.628099173553719,8.333333333333334,74.556,1.8229350866965046,0.8754687373538999,4.33204826486764,6.401917196727186,3.044522437723423,1.6567999999999998,0.5014,1.2119217126971777,5.97429,-0.4578000000000002,-5.7573316369933444e-05,4.1,0.0,-0.1623649828317459
4.94,2.57,61,3.96,30.0,1.027,53,166,34,48,-1.5599999999999996,1.5599999999999996,2.433599999999999,0.007694880818387492,0.2912395153774465,253,394.6799999999999,0.32335329341317365,0.0,0.4800000000000001,0.6576354679802956,-0.5921614169953482,0.5041322314049587,11.822660098522169,62.64699999999999,0.9820784724121582,1.4011829736136412,4.11251186617755,5.537334267018537,3.8918202981106265,-0.9515999999999998,-0.6177599999999999,1.2381403155135275,2.6393899999999997,-0.0,-0.0022971347377737715,2.045,0.0,-0.3940864840771994
8.32,6.19,70,2.01,25.9,1.208,8,90,52,40,1.8200000000000003,1.8200000000000003,3.312400000000001,0.0013270458136505716,0.231889435117336,150,273.00000000000006,0.0989010989010989,0.0,0.3933333333333332,2.9810426540284363,-1.3419956744701718,0.5785123966942148,18.95734597156398,84.56,1.8389610707123492,0.7466879474879751,4.249922794040544,5.017279836814924,3.713572066704308,1.2740000000000002,0.36582000000000003,1.1040340881537007,7.47752,-0.7462000000000004,-0.0010302667927437783,1.6600000000000001,0.0,-0.265287550617983
8.15,4.08,80,1.38,39.2,0.963,26,127,69,21,1.6500000000000004,1.6500000000000004,2.722500000000001,0.00431784000763307,0.2686366689053055,222,366.30000000000007,0.2109375,0.0,0.44999999999999984,2.824324324324324,-1.584249819192807,0.6611570247933884,14.18918918918919,77.03999999999999,1.430311246536665,0.3920420877760237,4.383275854074314,5.407171771460119,3.091042453358316,1.3200000000000003,0.2277,1.7226240686315963,3.92904,1.518000000000001,-0.004522669257121428,1.9350000000000003,0.0,-0.1122176659232199
3.98,7.64,34,1.98,30.7,1.865,58,26,28,42,-2.52,2.52,6.3504000000000005,3.048685633689856e-06,0.13604701784936873,112,282.24,2.185185185185185,0.0,0.16000000000000003,3.721153846153846,-1.3535315861236306,0.2809917355371901,20.19230769230769,63.41,2.0464016876016355,0.7323678937132266,3.529297384289471,4.727387818712341,3.7612001156935624,-0.8568000000000001,-0.49896,1.0914918548772499,14.2486,-0.17639999999999983,-1.1595102334401565e-06,1.82,0.0,-0.4424102637934255
6.36,2.27,39,2.17,23.7,1.739,84,223,48,8,-0.13999999999999968,0.13999999999999968,0.01959999999999991,0.9615583782382695,0.9807767752059633,355,49.69999999999989,0.3794642857142857,1.0,0.9533333333333335,1.0440528634361235,-1.2804708123183914,0.32231404958677684,3.5242290748898677,67.821,0.8628899551470398,0.8197798314933114,3.66612246699132,5.87493073085203,2.1972245773362196,-0.05459999999999988,-0.030379999999999928,0.8742644306250028,3.9475300000000004,0.0881999999999998,-0.39684834768015015,1.8449999999999998,0.9615583782382695,0.2926304425187296
8.01,2.78,44,0.6,29.2,1.71,4,499,22,47,1.5099999999999998,1.5099999999999998,2.2800999999999996,0.010459966740865353,0.30486875400140245,525,792.7499999999999,0.01,0.0,0.4966666666666667,4.114285714285715,-1.8841835221827365,0.36363636363636365,67.14285714285715,75.24,1.0577902941478545,-0.35667494393873245,3.7864597824528,6.26530121273771,3.871201010907891,0.6644,0.09059999999999999,1.1115454470129333,4.753799999999999,-0.12080000000000009,-0.007166726172988349,3.38,0.0,-0.1555621443324968
3.84,6.6,86,2.08,20.6,0.87,46,57,4,5,-2.66,2.66,7.0756000000000006,7.148450721779487e-07,0.12382980831145671,107,284.62,0.8103448275862069,0.0,0.11333333333333329,3.0733944954128436,-1.3150785472787678,0.7107438016528925,2.293577981651376,74.82,1.9021075263969203,0.7793248768009977,4.455509411433685,4.68213122712422,1.791759469228055,-2.2876000000000003,-0.5532800000000001,0.9199770724428443,5.742,2.5004,-6.681541986630413e-07,1.8650000000000002,0.0,-0.1517455924961184
3.77,6.65,90,4.16,34.9,1.62,45,456,49,12,-2.73,2.73,7.4529,3.361191926025446e-07,0.11830259437589467,550,1501.5,0.10065645514223195,0.0,0.08999999999999997,1.5845070422535212,-0.5152553393056226,0.743801652892562,2.8169014084507045,145.8,1.9095425048844386,1.449269160281279,4.500920164614292,6.311734809152915,2.5649493574615367,-2.457,-1.13568,1.5742899677743805,10.773000000000001,-1.3376999999999994,-1.2881693204000036e-07,4.115,0.0,-0.5740471236149403
4.08,5.53,50,4.18,39.9,0.717,46,489,33,17,-2.42,2.42,5.8564,8.1883348155182e-06,0.14584913365614607,568,1374.56,0.09591836734693877,0.0,0.19333333333333336,1.3154205607476637,-0.5075647315366503,0.4132231404958678,3.9719626168224305,35.85,1.728109442151599,1.4539530095937052,3.914021008090819,6.343880434126331,2.8903717578961645,-1.21,-1.0115599999999998,1.568798427457006,3.96501,-2.3957999999999995,-1.7174008108969842e-06,4.05,0.0,-0.5147919086048733
5.26,3.46,78,0.57,31.4,1.246,10,50,60,14,-1.2400000000000002,1.2400000000000002,1.5376000000000005,0.04618039137973471,0.3940731399747793,120,148.8,0.21568627450980393,0.0,0.5866666666666667,5.313432835820896,-1.8957194338361951,0.6446280991735537,20.895522388059703,97.188,1.269760544863939,-0.4004775665971254,4.35799005684564,4.795790545596741,2.70805020110221,-0.9672000000000002,-0.07068,1.3720066256746446,4.31116,-0.17359999999999984,-0.05643400910129353,1.2200000000000002,0.0,-0.2275904729684565
5.92,3.4,75,3.73,26.5,0.631,54,419,21,36,-0.5800000000000001,0.5800000000000001,0.3364000000000001,0.5102777977955036,0.7482789583956899,494,286.52000000000004,0.13095238095238096,0.0,0.8066666666666666,0.9138381201044387,-0.6806034063385326,0.6198347107438017,9.39947780678851,47.325,1.252762968495368,1.3428648031925547,4.318820558770089,6.20455776256869,3.6109179126442243,-0.43500000000000005,-0.21634000000000003,1.1476443351758778,2.1454,0.203,-0.21526661613132939,2.7600000000000002,0.0,0.0399441020890387
6.44,9.12,97,1.84,25.8,0.997,97,188,96,20,-0.05999999999999961,0.05999999999999961,0.003599999999999953,0.9928258579038134,0.9964129135113591,381,22.85999999999985,0.5185185185185185,1.0,0.9800000000000001,4.752577319587628,-1.4073658405064384,0.8016528925619835,10.309278350515463,96.709,2.221375037568502,0.6626879730752369,4.575741375297279,5.945420608606575,3.044522437723423,-0.05819999999999962,-0.011039999999999928,1.1829216094970076,9.09264,0.025199999999999834,-1.1201248942526996,1.9349999999999998,0.9928258579038134,-0.2940997486427097
7.31,6.52,95,3.6,29.9,1.457,90,462,96,5,0.8099999999999996,0.8099999999999996,0.6560999999999994,0.26922710474659994,0.6038282712396597,648,524.8799999999998,0.19654427645788336,0.0,0.7300000000000002,1.789189189189189,-0.7305923568368541,0.7851239669421488,1.3513513513513513,138.41500000000002,1.8900953699489167,1.308332819650179,4.554928969551344,6.47543271670409,1.791759469228055,0.7694999999999996,0.29159999999999986,1.364740109248883,9.49964,-0.00810000000000011,-0.15443016672076199,3.645,0.0,0.3865915518390475
5.23,1.09,43,2.07,29.7,1.856,14,258,92,30,-1.2699999999999996,1.2699999999999996,1.612899999999999,0.03972398966941871,0.38271652187224936,364,462.27999999999986,0.05791505791505792,0.0,0.5766666666666669,0.5483870967741936,-1.3189238511632542,0.35537190082644626,13.824884792626728,79.808,0.17395330712343815,0.7747271675523681,3.763522997109702,5.8998973535824915,3.4339872044851463,-0.5460999999999998,-0.2628899999999999,1.1239043212737234,2.0230400000000004,0.03810000000000008,-0.018618970659912717,2.455,0.0,-0.8081727725034704
7.82,7.35,109,4.54,23.1,1.082,76,71,99,12,1.3200000000000003,1.3200000000000003,1.7424000000000008,0.030659889794007474,0.3646441073512251,246,324.7200000000001,1.0694444444444444,0.0,0.5599999999999998,1.605603448275862,-0.36913379169514426,0.9008264462809917,2.586206896551724,117.938,2.008214032391468,1.534714366238164,4.692264892839025,5.5093883366279774,2.5649493574615367,1.4388000000000003,0.5992800000000001,1.0858109644980483,7.9527,-0.9108,-0.010195194624919657,1.8900000000000001,0.0,-0.3148734664952544
7.92,3.51,24,3.02,25.2,1.37,79,13,87,8,1.42,1.42,2.0164,0.017724631440177767,0.33152101843256865,179,254.17999999999998,5.714285714285714,0.0,0.5266666666666666,1.157051282051282,-0.953619982137058,0.19834710743801653,2.564102564102564,32.88,1.2837077723447896,1.1378330018213911,3.1822118404966093,5.19295685089021,2.1972245773362196,0.3408,0.42884,0.8111567078667865,4.8087,-0.6816000000000001,-0.0033525744232796545,1.605,0.0,0.0241825766118601
8.28,8.92,17,2.75,28.4,0.883,84,289,53,34,1.7799999999999994,1.7799999999999994,3.168399999999998,0.001769957046862821,0.23990020151616936,426,758.2799999999997,0.29310344827586204,0.0,0.40666666666666684,3.164912280701754,-1.0574431870181873,0.14049586776859505,11.929824561403509,15.011,2.199444334074532,1.0473189942805592,2.8390784635086144,6.056784013228625,3.5553480614894135,0.3025999999999999,0.48949999999999977,0.8208655792425107,7.87636,-0.28480000000000016,-0.0002629561433788318,3.0199999999999996,0.0,-0.3425453752110128
7.73,9.96,55,4.63,38.1,1.792,70,322,63,22,1.2300000000000004,1.2300000000000004,1.512900000000001,0.048518990547353896,0.3979465955668748,455,559.6500000000002,0.21981424148606812,0.0,0.5899999999999999,2.126849894291755,-0.3345260567347679,0.45454545454545453,4.651162790697675,98.56,2.3085671646715933,1.5539252025038415,4.009149716158869,6.1224928095143865,3.1354942159291497,0.6765000000000002,0.5694900000000002,1.5336589941700922,17.84832,0.9963000000000004,-0.007377666629344444,2.89,0.0,-0.2110878045314992
3.93,8.22,87,2.63,21.3,1.849,44,142,82,15,-2.57,2.57,6.604899999999999,1.8325538821297737e-06,0.13149416823363885,268,688.76,0.3146853146853147,0.0,0.14333333333333342,3.047619047619048,-1.1035868336320227,0.71900826446281,5.4945054945054945,160.863,2.1186622548331173,1.0043016091968684,4.467056883858457,5.594711379601839,2.772588722239781,-2.2358999999999996,-0.6759099999999999,0.953672741483858,15.198780000000001,2.2359,-1.4541096136599266e-06,2.625,0.0,-0.6224939888244121
7.75,2.88,104,4.46,36.1,1.305,34,271,32,14,1.25,1.25,1.5625,0.04393693362340742,0.3902439024390244,337,421.25,0.12867647058823528,0.0,0.5833333333333333,0.6535087719298246,-0.3998962227710345,0.859504132231405,3.0701754385964914,135.72,1.091923300517313,1.5173226235262947,4.645351975620923,5.823045895483019,2.70805020110221,1.3,0.5575,1.680079686406866,3.7583999999999995,0.7625000000000002,-0.015101671361973538,2.31,0.0,0.0496969756744629
5.58,9.29,54,3.28,29.7,1.545,49,415,81,49,-0.9199999999999999,0.9199999999999999,0.8463999999999998,0.1840035919677199,0.5415944540727904,545,501.4,0.1201923076923077,0.0,0.6933333333333334,2.7781065088757395,-0.853642081140415,0.4462809917355372,14.497041420118343,83.42999999999999,2.2396452932201716,1.2178757094949273,3.9908341858524357,6.302618975744905,3.912023005428146,-0.4967999999999999,-0.3017599999999999,1.190177956014044,14.353049999999998,0.027600000000000062,-0.07009878757000292,3.185,0.0,-0.1954486114212148
6.17,5.68,72,2.0,25.2,1.963,51,272,76,28,-0.33000000000000007,0.33000000000000007,0.10890000000000005,0.8042862828384739,0.9017945711966814,399,131.67000000000002,0.19047619047619047,1.0,0.89,2.752380952380952,-1.3458409783546579,0.5950413223140496,13.333333333333332,141.336,1.754403682684286,0.7419373447293773,4.278054044290903,5.991464547107982,3.367295829986474,-0.23760000000000006,-0.06600000000000002,1.0811957791693945,11.14984,0.15840000000000004,-0.6440973844597069,2.16,0.8042862828384739,0.2284049452934056
8.43,4.56,15,4.04,21.8,1.446,55,137,50,41,1.9299999999999997,1.9299999999999997,3.724899999999999,0.0005815579121458031,0.211644690892929,242,467.05999999999995,0.4057971014492754,0.0,0.3566666666666668,1.1256038647342994,-0.561398985919458,0.12396694214876033,9.903381642512079,21.689999999999998,1.5390154481375544,1.4206957878372228,2.714694743820879,5.493061443340548,3.7376696182833684,0.2895,0.77972,0.6044243414482723,6.59376,-1.5825999999999998,-4.047347381802783e-05,2.175,0.0,-0.3493922706540515
6.94,8.25,28,0.91,36.1,1.865,12,258,51,1,0.4400000000000004,0.4400000000000004,0.19360000000000036,0.6789552902885675,0.8378016085790881,321,141.24000000000012,0.05019305019305019,1.0,0.8533333333333332,8.267326732673267,-1.7649791017636618,0.23140495867768596,0.9900990099009901,52.22,2.122261538862764,0.009950330853168092,3.3357695763397,5.7745515455444085,0.6931471805599453,0.12320000000000011,0.040040000000000034,1.2155937946251172,15.38625,0.2684000000000003,-0.27730225747895587,1.8250000000000002,0.6789552902885675,0.130652892843099
3.22,1.64,31,1.55,25.6,1.588,25,288,57,38,-3.28,3.28,10.758399999999998,4.5224366476950904e-10,0.08504558443325624,370,1213.6,0.08996539792387544,0.0,-0.09333333333333327,1.0545454545454545,-1.5188796531565403,0.256198347107438,23.030303030303028,49.228,0.5538851132264376,0.5007752879124894,3.4372078191851885,5.916202062607435,3.6635616461296463,-1.0168,-0.5084,0.8872283911167301,2.60432,1.4431999999999996,-1.7598359273808256e-10,3.49,0.0,0.8194128392001541
3.45,9.38,38,2.14,35.5,1.086,35,172,36,3,-3.05,3.05,9.302499999999998,8.316702456828362e-09,0.09706381946129582,243,741.15,0.20809248554913296,0.0,-0.016666666666666607,4.232142857142857,-1.29200672397185,0.3140495867768595,1.3392857142857142,41.268,2.2491843162669305,0.8064758658669485,3.6402142821326553,5.497168225293202,1.3862943611198906,-1.1589999999999998,-0.6527000000000001,1.3005643843760246,10.18668,-1.6774999999999998,-3.374536767180389e-09,2.74,0.0,0.1264336972950386
5.43,5.65,78,1.17,23.4,0.802,58,281,50,9,-1.0700000000000003,1.0700000000000003,1.1449000000000007,0.1012867171717183,0.46622220150123533,389,416.23000000000013,0.20921985815602837,0.0,0.6433333333333333,4.52755905511811,-1.6650012007670187,0.6446280991735537,7.086614173228346,62.556000000000004,1.749199854809259,0.23901690047049992,4.35799005684564,5.966146739123692,2.302585092994046,-0.8346000000000002,-0.12519000000000002,1.022450797477283,4.531300000000001,0.7062000000000004,-0.10871169789741744,2.4800000000000004,0.0,-0.4558248212200517
7.19,9.82,40,3.56,32.8,1.314,25,30,45,6,0.6900000000000004,0.6900000000000004,0.4761000000000005,0.38589112843021856,0.677460876634374,100,69.00000000000004,0.8387096774193549,0.0,0.7699999999999999,2.710382513661202,-0.7459735723747991,0.3305785123966942,1.639344262295082,52.56,2.2945529212967815,1.297463147413275,3.6913763343125234,4.61512051684126,1.9459101490553132,0.27600000000000013,0.24564000000000014,1.218051637879013,12.90348,0.1931999999999999,-0.09516184582572976,0.8450000000000002,0.0,0.5781822955181317
6.72,5.33,113,3.31,32.1,0.844,64,361,26,26,0.21999999999999975,0.21999999999999975,0.04839999999999989,0.9077375354868298,0.9538344143456696,451,99.21999999999989,0.17955801104972377,1.0,0.9266666666666667,1.5923753665689149,-0.842106169486956,0.9338842975206612,7.624633431085043,95.372,1.691939133945844,1.2267122912954254,4.728272383122075,6.113682179832232,3.295836866004329,0.2485999999999997,0.07281999999999991,1.520319701934633,4.49852,0.04619999999999998,-0.7138717836086189,2.3649999999999998,0.9077375354868298,1.1814597323437177
6.97,2.78,117,4.11,25.9,1.826,38,240,64,15,0.46999999999999975,0.46999999999999975,0.22089999999999976,0.6428781982384724,0.8190679007289705,342,160.73999999999992,0.16182572614107885,1.0,0.8433333333333334,0.684085510688836,-0.534481858728054,0.9669421487603306,3.5629453681710213,213.642,1.0577902941478545,1.43746264769429,4.763028270603671,5.8377304471659395,2.772588722239781,0.5498999999999997,0.1931699999999999,1.2356073177366071,5.07628,-0.19269999999999995,-0.33224783402180336,1.9449999999999998,0.6428781982384724,0.1477793824756226
3.4,2.95,18,4.35,21.5,1.657,28,82,74,0,-3.1,3.1,9.610000000000001,4.4963494622808535e-09,0.09425070688030159,184,570.4,0.3493975903614458,0.0,-0.03333333333333344,0.6853932584269664,-0.44219456550038366,0.1487603305785124,0.0,29.826,1.1151415906193203,1.4929040961781488,2.89591193827178,5.220355825078324,0.0,-0.558,-1.3485,0.6330543805207847,4.88815,2.6350000000000002,-2.957744077900908e-10,2.47,0.0,0.5608536901753696
8.71,7.45,11,0.89,30.6,1.802,45,350,43,35,2.210000000000001,2.210000000000001,4.884100000000004,5.7243297306486105e-05,0.16994952499107754,438,967.9800000000004,0.13105413105413105,0.0,0.2633333333333331,7.626262626262626,-1.7726697095326345,0.09090909090909091,35.35353535353536,19.822,2.0215475632609334,-0.01005033585350145,2.4069451083182885,6.0844994130751715,3.58351893845611,0.2431000000000001,0.1966900000000001,0.7603814348351281,13.424900000000001,0.13260000000000036,-9.224859928088996e-06,3.2950000000000004,0.0,0.6145465429736094
7.61,9.37,55,3.0,22.7,1.479,32,35,22,13,1.1100000000000003,1.1100000000000003,1.2321000000000006,0.0850768766556819,0.4480086017651537,89,98.79000000000003,0.9166666666666666,0.0,0.6299999999999999,3.0548387096774188,-0.9613105899060306,0.45454545454545453,4.193548387096774,81.345,2.248128907197987,1.1314021114911006,4.009149716158869,4.499809670330265,2.6390573296152584,0.6105000000000002,0.3330000000000001,0.9137548337968789,13.858229999999999,-0.8103000000000004,-0.03717513749328916,1.0000000000000002,0.0,-0.0471933874193606
4.46,5.37,55,2.97,20.3,0.959,65,2,12,43,-2.04,2.04,4.1616,0.0002428176033416271,0.19373837569745817,79,161.16,22.0,0.0,0.31999999999999995,1.7817589576547228,-0.9728465015594893,0.45454545454545453,14.006514657980455,52.745,1.6992786164338898,1.121677561599106,4.009149716158869,4.382026634673881,3.784189633918261,-1.122,-0.6058800000000001,0.8171463932192354,5.14983,1.9788000000000001,-0.00010737466178543713,1.415,0.0,0.1343815135627144
5.45,5.77,106,4.44,28.9,1.754,89,224,67,15,-1.0499999999999998,1.0499999999999998,1.1024999999999996,0.11025052530448531,0.4756242568370988,380,398.99999999999994,0.4,0.0,0.6500000000000001,1.29295154185022,-0.4075868305400069,0.8760330578512396,3.303964757709251,185.924,1.769854633840005,1.5129270120532565,4.664382045619937,5.942799375126701,2.772588722239781,-1.1129999999999998,-0.4662,1.3504475331594907,10.120579999999999,0.11550000000000013,-0.039366001574115336,2.425,0.0,-0.2229660063753673
3.51,1.44,25,1.04,23.2,0.895,14,306,19,14,-2.99,2.99,8.940100000000001,1.7168320204350948e-08,0.10060260963169383,339,1013.6100000000001,0.048859934853420196,0.0,0.0033333333333332993,1.3508771929824561,-1.7149901512653403,0.2066115702479339,12.280701754385964,22.375,0.43178241642553783,0.1310282624064042,3.2228678461377385,5.8289456176102075,2.70805020110221,-0.7475,-0.31096,0.7558783968209838,1.2888,2.0332000000000003,-6.08336778186604e-09,3.1900000000000004,0.0,0.4919512521523972
4.71,6.36,79,4.3,29.3,1.381,94,298,8,31,-1.79,1.79,3.2041,0.001647988212713679,0.2378630384624533,400,716.0,0.3177257525083612,0.0,0.4033333333333333,1.4681818181818183,-0.4614210849228149,0.6528925619834711,7.045454545454547,109.099,1.8656293177945105,1.4816045409242153,4.370712874773608,5.993961427306569,3.4657359027997265,-1.4141,-0.7697,1.2839338039594472,8.78316,0.12529999999999988,-0.0004964702827684146,2.895,0.0,-0.6119877187005738
5.82,8.12,39,2.64,39.1,1.405,21,412,28,50,-0.6799999999999997,0.6799999999999997,0.4623999999999996,0.3966107332899653,0.6838074398249454,461,313.47999999999985,0.053268765133171914,0.0,0.7733333333333334,2.9999999999999996,-1.0997415297475364,0.32231404958677684,18.24817518248175,54.795,2.1065702090680882,1.007957920399979,3.66612246699132,6.135564891081739,3.9318256327243257,-0.2651999999999999,-0.17951999999999993,1.442351866558549,11.4086,-0.6187999999999998,-0.1405834916294326,2.645,0.0,0.3546671722264731
6.73,4.12,36,2.21,38.3,1.491,74,459,5,16,0.23000000000000043,0.23000000000000043,0.0529000000000002,0.8996045509952312,0.9497578117580016,538,123.74000000000024,0.16304347826086957,1.0,0.9233333333333332,1.8268398268398267,-1.2650895967804463,0.2975206611570248,6.926406926406926,53.676,1.4398351280479205,0.8372475245337022,3.586292865338835,6.289715570908998,2.833213344056216,0.08280000000000015,0.0508300000000001,1.3829815605427378,6.14292,0.1909000000000003,-0.33860242076441993,2.805,0.8996045509952312,0.4739792611664501
4.73,4.17,77,2.08,34.6,0.936,3,385,94,22,-1.7699999999999996,1.7699999999999996,3.1328999999999985,0.001900192656105323,0.24196085073435128,482,853.1399999999998,0.010362694300518135,0.0,0.41000000000000014,1.958715596330275,-1.3150785472787678,0.6363636363636364,10.091743119266054,72.072,1.451613827240533,0.7793248768009977,4.345103280569283,6.180016653652572,3.1354942159291497,-1.3628999999999996,-0.36815999999999993,1.5074212540345988,3.9031200000000004,-0.8142000000000001,-0.0015902107440168547,3.295,0.0,-1.0389982295089752
7.52,9.72,43,4.84,26.6,1.171,4,341,11,9,1.0199999999999996,1.0199999999999996,1.040399999999999,0.12483030799583311,0.490099980396001,356,363.11999999999983,0.014619883040935672,0.0,0.6600000000000001,1.987854251012146,-0.25377467516055613,0.35537190082644626,1.8218623481781377,50.353,2.2844211223663744,1.597365331199831,3.763522997109702,5.877735781779639,2.302585092994046,0.4385999999999999,0.4936799999999998,1.0065944426222575,11.38212,-0.3467999999999997,-0.011257745017015645,2.29,0.0,-0.2659843300283224
8.03,1.66,99,3.84,34.0,0.765,48,480,3,44,1.5299999999999994,1.5299999999999994,2.340899999999998,0.00926232668505541,0.29932054236882294,531,812.4299999999996,0.10187110187110188,0.0,0.4900000000000002,0.4467005076142132,-0.6383050636091836,0.8181818181818182,11.16751269035533,75.735,0.5653138090500605,1.3711807233098425,4.596129441335942,6.2766434893416445,3.8066624897703196,1.5146999999999995,0.5875199999999998,1.565757863235951,1.2699,0.6119999999999998,-0.00483724638316909,3.4199999999999995,0.0,-0.6533193398961936
4.86,5.86,101,3.67,36.5,0.502,74,327,66,30,-1.6399999999999997,1.6399999999999997,2.689599999999999,0.004611509662433051,0.27103209019947966,467,765.8799999999999,0.22865853658536586,0.0,0.4533333333333335,1.5809018567639257,-0.7036752296454502,0.8347107438016529,7.957559681697613,50.702,1.7850704810772584,1.3270750014599193,4.616110126026426,6.148468295917647,3.4339872044851463,-1.6563999999999997,-0.6018799999999999,1.688115076848759,2.94172,-1.0659999999999998,-0.0027086406379603616,3.155,0.0,-0.6019556712990113
7.39,3.07,18,4.59,29.9,0.728,75,430,50,7,0.8899999999999997,0.8899999999999997,0.7920999999999995,0.20511181695207714,0.5580045756375204,555,493.9499999999998,0.17633410672853828,0.0,0.7033333333333334,0.67590618336887,-0.34990727227271295,0.1487603305785124,1.492537313432836,13.104,1.1537315878891892,1.5454325824581878,2.89591193827178,6.320768294250582,2.0794415416798357,0.16019999999999995,0.4085099999999999,0.8803872547707655,2.2349599999999996,-0.008900000000000123,-0.01067654623843656,3.2199999999999998,0.0,-0.2187521057368386
7.73,6.75,82,4.72,25.8,1.218,23,265,42,26,1.2300000000000004,1.2300000000000004,1.512900000000001,0.048518990547353896,0.3979465955668748,330,405.90000000000015,0.09022556390977443,0.0,0.5899999999999999,1.4211618257261411,-0.2999183217743914,0.6776859504132231,5.394190871369295,99.876,1.9242486522741338,1.5727739280625088,4.407938016458383,5.802118375377063,3.295836866004329,1.0086000000000004,0.5805600000000002,1.1400608768115224,8.221499999999999,-0.5166000000000002,-0.009861505834465248,2.265,0.0,-0.0040202972281537
8.0,5.13,13,0.65,39.3,1.409,86,273,85,48,1.5,1.5,2.25,0.011108996538242306,0.3076923076923077,444,666.0,0.3175182481751825,0.0,0.5,6.973333333333333,-1.8649570027603048,0.10743801652892562,64.0,18.317,1.6544112780768314,-0.2876820724517809,2.5726122302071057,6.09807428216624,3.8918202981106265,0.195,0.0975,1.0371495305387965,7.22817,1.3949999999999996,-0.0022258794342087163,2.97,0.0,0.2960113182051218
5.48,4.05,61,4.08,20.0,1.347,1,293,3,19,-1.0199999999999996,1.0199999999999996,1.040399999999999,0.12483030799583311,0.490099980396001,297,302.9399999999999,0.006802721088435374,0.0,0.6600000000000001,0.9928229665071769,-0.5460177703815129,0.5041322314049587,4.545454545454546,82.167,1.4231083342426067,1.430311246536665,4.11251186617755,5.697093486505405,2.995732273553991,-0.6221999999999998,-0.4161599999999998,0.8254268770090184,5.455349999999999,1.0199999999999996,-0.034361434324985646,1.9949999999999999,0.0,0.2665343530290869
4.46,9.21,81,3.32,30.1,1.2,85,369,35,47,-2.04,2.04,4.1616,0.0002428176033416271,0.19373837569745817,489,997.5600000000001,0.23243243243243245,0.0,0.31999999999999995,2.7222222222222223,-0.8382608656024698,0.6694214876033058,13.742690058479532,97.2,2.231089091288976,1.2296405510745139,4.395682961121367,6.194405391104672,3.871201010907891,-1.6524,-0.67728,1.3264224934265403,11.052000000000001,-0.02040000000000029,-0.00013625705820838208,3.465,0.0,-0.3622714030196441
5.04,7.44,15,1.07,24.5,1.122,69,463,77,48,-1.46,1.46,2.1315999999999997,0.014077183271574843,0.3193255843658194,609,889.14,0.15086206896551724,0.0,0.5133333333333334,6.444444444444444,-1.7034542396118815,0.12396694214876033,41.02564102564102,16.830000000000002,2.020222182019865,0.1570037488096649,2.714694743820879,6.413458957167357,3.8918202981106265,-0.21899999999999997,-0.15622,0.6792842369487464,8.34768,0.8029999999999999,-0.002972707131292267,3.775,0.0,-0.3318483770768914
